000AD9A7, VCU_INV_Torque_Command, -338
000AEEB5, VCU_INV_Torque_Limit_Command, -800.0
000AEEB5, VCU_INV_Torque_Command, -632
000AEEB5, VCU_INV_Speed_Command, -632
000AEEB5, VCU_INV_Direction_Command, CW
000AEEB5, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEEB5, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEEB5, VCU_INV_Speed_Mode_Enable, 1
000AEEB5, VCU_INV_Torque_Limit_Command, -820.0
000AEEB5, VCU_INV_Torque_Command, -627
000AEEB5, VCU_INV_Speed_Command, -627
000AEEB5, VCU_INV_Direction_Command, CW
000AEEB5, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AEEB5, VCU_INV_Inverter_Discharge, Discharge Disable
000AEEB5, VCU_INV_Speed_Mode_Enable, 0
000AEEB5, VCU_INV_Torque_Limit_Command, -840.0
000AEEB5, VCU_INV_Torque_Command, -622
000AEEB5, VCU_INV_Speed_Command, -622
000AEEB5, VCU_INV_Direction_Command, CW
000AEEB5, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEEB5, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEEB5, VCU_INV_Speed_Mode_Enable, 1
000AEEB5, VCU_INV_Torque_Limit_Command, -860.0
000AEEB5, VCU_INV_Torque_Command, -617
000AEEB5, VCU_INV_Speed_Command, -617
000AEEB5, VCU_INV_Direction_Command, CW
000AEEB5, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AEEB5, VCU_INV_Inverter_Discharge, Discharge Disable
000AEEB5, VCU_INV_Speed_Mode_Enable, 0
000AEEB5, VCU_INV_Torque_Limit_Command, -880.0
000AEEB5, VCU_INV_Torque_Command, -612
000AEEB5, VCU_INV_Speed_Command, -612
000AEEB5, VCU_INV_Direction_Command, CW
000AEEB5, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEEB5, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEEB5, VCU_INV_Speed_Mode_Enable, 1
000AEEB5, VCU_INV_Torque_Limit_Command, -900.0
000AEEB5, VCU_INV_Torque_Command, -607
000AEEB5, VCU_INV_Speed_Command, -607
000AEEB5, VCU_INV_Direction_Command, CW
000AEEB5, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AEEB5, VCU_INV_Inverter_Discharge, Discharge Disable
000AEEB5, VCU_INV_Speed_Mode_Enable, 0
000AEEB5, VCU_INV_Torque_Limit_Command, -920.0
000AEEB6, VCU_INV_Torque_Command, -602
000AEEB6, VCU_INV_Speed_Command, -602
000AEEB6, VCU_INV_Direction_Command, CW
000AEEB6, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEEB6, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEEB6, VCU_INV_Speed_Mode_Enable, 1
000AEEB6, VCU_INV_Torque_Limit_Command, -940.0
000AEEB6, VCU_INV_Torque_Command, -597
000AEEB6, VCU_INV_Speed_Command, -597
000AEEB6, VCU_INV_Direction_Command, CW
000AEEB6, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AEEB6, VCU_INV_Inverter_Discharge, Discharge Disable
000AEEB6, VCU_INV_Speed_Mode_Enable, 0
000AEEB6, VCU_INV_Torque_Limit_Command, -960.0
000AEEB6, VCU_INV_Torque_Command, -592
000AEEB6, VCU_INV_Speed_Command, -592
000AEEB6, VCU_INV_Direction_Command, CW
000AEEB6, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEEB6, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEEB6, VCU_INV_Speed_Mode_Enable, 1
000AEEB6, VCU_INV_Torque_Limit_Command, -980.0
000AEEB6, VCU_INV_Torque_Command, -587
000AEEB6, VCU_INV_Speed_Command, -587
000AEEB6, VCU_INV_Direction_Command, CW
000AEEB6, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AEEB6, VCU_INV_Inverter_Discharge, Discharge Disable
000AEEB6, VCU_INV_Speed_Mode_Enable, 0
000AEEB6, VCU_INV_Torque_Limit_Command, -1000.0
000AEEB6, VCU_INV_Torque_Command, -582
000AEEB6, VCU_INV_Speed_Command, -582
000AEEB6, VCU_INV_Direction_Command, CW
000AEEB6, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEEB6, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEEB6, VCU_INV_Speed_Mode_Enable, 1
000AEEB6, VCU_INV_Torque_Limit_Command, -1000.0
000AEEB6, VCU_INV_Torque_Command, -577
000AEEB6, VCU_INV_Speed_Command, -577
000AEEB6, VCU_INV_Direction_Command, CW
000AEEB6, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AEEB6, VCU_INV_Inverter_Discharge, Discharge Disable
000AEEB6, VCU_INV_Speed_Mode_Enable, 0
000AEEB6, VCU_INV_Torque_Limit_Command, -1000.0
000AEEB6, VCU_INV_Torque_Command, -572
000AEEB6, VCU_INV_Speed_Command, -572
000AEEB6, VCU_INV_Direction_Command, CW
000AEEB6, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEEB6, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEEB6, VCU_INV_Speed_Mode_Enable, 1
000AEEB6, VCU_INV_Torque_Limit_Command, -1000.0
000AEEB6, VCU_INV_Torque_Command, -567
000AEEB6, VCU_INV_Speed_Command, -567
000AEEB6, VCU_INV_Direction_Command, CW
000AEEB6, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AEEB6, VCU_INV_Inverter_Discharge, Discharge Disable
000AEEB6, VCU_INV_Speed_Mode_Enable, 0
000AEEB6, VCU_INV_Torque_Limit_Command, -1000.0
000AEEB6, VCU_INV_Torque_Command, -562
000AEEB6, VCU_INV_Speed_Command, -562
000AEEB6, VCU_INV_Direction_Command, CW
000AEEB6, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEEB6, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEEB6, VCU_INV_Speed_Mode_Enable, 1
000AEEB6, VCU_INV_Torque_Limit_Command, -1000.0
000AEEB7, VCU_INV_Torque_Command, -556
000AEEB7, VCU_INV_Speed_Command, -556
000AEEB7, VCU_INV_Direction_Command, CW
000AEEB7, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AEEB7, VCU_INV_Inverter_Discharge, Discharge Disable
000AEEB7, VCU_INV_Speed_Mode_Enable, 0
000AEEB7, VCU_INV_Torque_Limit_Command, -1000.0
000AEEB7, VCU_INV_Torque_Command, -551
000AEEB7, VCU_INV_Speed_Command, -551
000AEEB7, VCU_INV_Direction_Command, CW
000AEEB7, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEEB7, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEEB7, VCU_INV_Speed_Mode_Enable, 1
000AEEB7, VCU_INV_Torque_Limit_Command, -1000.0
000AEEB7, VCU_INV_Torque_Command, -546
000AEEB7, VCU_INV_Speed_Command, -546
000AEEB7, VCU_INV_Direction_Command, CW
000AEEB7, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AEEB7, VCU_INV_Inverter_Discharge, Discharge Disable
000AEEB7, VCU_INV_Speed_Mode_Enable, 0
000AEEB7, VCU_INV_Torque_Limit_Command, -1000.0
000AEEB7, VCU_INV_Torque_Command, -541
000AEEB7, VCU_INV_Speed_Command, -541
000AEEB7, VCU_INV_Direction_Command, CW
000AEEB7, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEEB7, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEEB7, VCU_INV_Speed_Mode_Enable, 1
000AEEB7, VCU_INV_Torque_Limit_Command, -1000.0
000AEEB7, VCU_INV_Torque_Command, -535
000AEEB7, VCU_INV_Speed_Command, -535
000AEEB7, VCU_INV_Direction_Command, CW
000AEEB7, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AEEB7, VCU_INV_Inverter_Discharge, Discharge Disable
000AEEB7, VCU_INV_Speed_Mode_Enable, 0
000AEEB7, VCU_INV_Torque_Limit_Command, -1000.0
000AEEB7, VCU_INV_Torque_Command, -530
000AEEB7, VCU_INV_Speed_Command, -530
000AEEB7, VCU_INV_Direction_Command, CW
000AEEB7, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEEB7, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEEB7, VCU_INV_Speed_Mode_Enable, 1
000AEEB7, VCU_INV_Torque_Limit_Command, -1000.0
000AEEB7, VCU_INV_Torque_Command, -525
000AEEB7, VCU_INV_Speed_Command, -525
000AEEB7, VCU_INV_Direction_Command, CW
000AEEB7, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AEEB7, VCU_INV_Inverter_Discharge, Discharge Disable
000AEEB7, VCU_INV_Speed_Mode_Enable, 0
000AEEB7, VCU_INV_Torque_Limit_Command, -1000.0
000AEEB7, VCU_INV_Torque_Command, -519
000AEEB7, VCU_INV_Speed_Command, -519
000AEEB7, VCU_INV_Direction_Command, CW
000AEEB7, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEEB7, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEEB7, VCU_INV_Speed_Mode_Enable, 1
000AEEB7, VCU_INV_Torque_Limit_Command, -1000.0
000AEEB7, VCU_INV_Torque_Command, -514
000AEEB7, VCU_INV_Speed_Command, -514
000AEEB7, VCU_INV_Direction_Command, CW
000AEEB7, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AEEB7, VCU_INV_Inverter_Discharge, Discharge Disable
000AEEB7, VCU_INV_Speed_Mode_Enable, 0
000AEEB7, VCU_INV_Torque_Limit_Command, -1000.0
000AEEB8, VCU_INV_Torque_Command, -509
000AEEB8, VCU_INV_Speed_Command, -509
000AEEB8, VCU_INV_Direction_Command, CW
000AEEB8, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEEB8, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEEB8, VCU_INV_Speed_Mode_Enable, 1
000AEEB8, VCU_INV_Torque_Limit_Command, -1000.0
000AEEB8, VCU_INV_Torque_Command, -503
000AEEB8, VCU_INV_Speed_Command, -503
000AEEB8, VCU_INV_Direction_Command, CW
000AEEB8, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AEEB8, VCU_INV_Inverter_Discharge, Discharge Disable
000AEEB8, VCU_INV_Speed_Mode_Enable, 0
000AEEB8, VCU_INV_Torque_Limit_Command, -1000.0
000AEEB8, VCU_INV_Torque_Command, -498
000AEEB8, VCU_INV_Speed_Command, -498
000AEEB8, VCU_INV_Direction_Command, CW
000AEEB8, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEEB8, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEEB8, VCU_INV_Speed_Mode_Enable, 1
000AEEB8, VCU_INV_Torque_Limit_Command, -1000.0
000AEEB8, VCU_INV_Torque_Command, -492
000AEEB8, VCU_INV_Speed_Command, -492
000AEEB8, VCU_INV_Direction_Command, CW
000AEEB8, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AEEB8, VCU_INV_Inverter_Discharge, Discharge Disable
000AEEB8, VCU_INV_Speed_Mode_Enable, 0
000AEEB8, VCU_INV_Torque_Limit_Command, -1000.0
000AEEB8, VCU_INV_Torque_Command, -487
000AEEB8, VCU_INV_Speed_Command, -487
000AEEB8, VCU_INV_Direction_Command, CW
000AEEB8, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEEB8, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEEB8, VCU_INV_Speed_Mode_Enable, 1
000AEEB8, VCU_INV_Torque_Limit_Command, -1000.0
000AEEB8, VCU_INV_Torque_Command, -481
000AEEB8, VCU_INV_Speed_Command, -481
000AEEB8, VCU_INV_Direction_Command, CW
000AEEB8, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AEEB8, VCU_INV_Inverter_Discharge, Discharge Disable
000AEEB8, VCU_INV_Speed_Mode_Enable, 0
000AEEB8, VCU_INV_Torque_Limit_Command, -1000.0
000AEEB8, VCU_INV_Torque_Command, -476
000AEEB8, VCU_INV_Speed_Command, -476
000AEEB8, VCU_INV_Direction_Command, CW
000AEEB8, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEEB8, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEEB8, VCU_INV_Speed_Mode_Enable, 1
000AEEB8, VCU_INV_Torque_Limit_Command, -1000.0
000AEEB8, VCU_INV_Torque_Command, -470
000AEEB8, VCU_INV_Speed_Command, -470
000AEEB8, VCU_INV_Direction_Command, CW
000AEEB8, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AEEB8, VCU_INV_Inverter_Discharge, Discharge Disable
000AEEB8, VCU_INV_Speed_Mode_Enable, 0
000AEEB8, VCU_INV_Torque_Limit_Command, -1000.0
000AEEB8, VCU_INV_Torque_Command, -465
000AEEB8, VCU_INV_Speed_Command, -465
000AEEB8, VCU_INV_Direction_Command, CW
000AEEB8, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEEB8, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEEB8, VCU_INV_Speed_Mode_Enable, 1
000AEEB8, VCU_INV_Torque_Limit_Command, -1000.0
000AEEB8, VCU_INV_Torque_Command, -459
000AEEB8, VCU_INV_Speed_Command, -459
000AEEB8, VCU_INV_Direction_Command, CW
000AEEB8, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AEEB8, VCU_INV_Inverter_Discharge, Discharge Disable
000AEEB8, VCU_INV_Speed_Mode_Enable, 0
000AEEB8, VCU_INV_Torque_Limit_Command, -1000.0
000AEEB9, VCU_INV_Torque_Command, -453
000AEEB9, VCU_INV_Speed_Command, -453
000AEEB9, VCU_INV_Direction_Command, CW
000AEEB9, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEEB9, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEEB9, VCU_INV_Speed_Mode_Enable, 1
000AEEB9, VCU_INV_Torque_Limit_Command, -1000.0
000AEEB9, VCU_INV_Torque_Command, -448
000AEEB9, VCU_INV_Speed_Command, -448
000AEEB9, VCU_INV_Direction_Command, CW
000AEEB9, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AEEB9, VCU_INV_Inverter_Discharge, Discharge Disable
000AEEB9, VCU_INV_Speed_Mode_Enable, 0
000AEEB9, VCU_INV_Torque_Limit_Command, -1000.0
000AEEB9, VCU_INV_Torque_Command, -442
000AEEB9, VCU_INV_Speed_Command, -442
000AEEB9, VCU_INV_Direction_Command, CW
000AEEB9, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEEB9, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEEB9, VCU_INV_Speed_Mode_Enable, 1
000AEEB9, VCU_INV_Torque_Limit_Command, -1000.0
000AEEB9, VCU_INV_Torque_Command, -437
000AEEB9, VCU_INV_Speed_Command, -437
000AEEB9, VCU_INV_Direction_Command, CW
000AEEB9, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AEEB9, VCU_INV_Inverter_Discharge, Discharge Disable
000AEEB9, VCU_INV_Speed_Mode_Enable, 0
000AEEB9, VCU_INV_Torque_Limit_Command, -1000.0
000AEEB9, VCU_INV_Torque_Command, -431
000AEEB9, VCU_INV_Speed_Command, -431
000AEEB9, VCU_INV_Direction_Command, CW
000AEEB9, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEEB9, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEEB9, VCU_INV_Speed_Mode_Enable, 1
000AEEB9, VCU_INV_Torque_Limit_Command, -1000.0
000AEEB9, VCU_INV_Torque_Command, -425
000AEEB9, VCU_INV_Speed_Command, -425
000AEEB9, VCU_INV_Direction_Command, CW
000AEEB9, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AEEB9, VCU_INV_Inverter_Discharge, Discharge Disable
000AEEB9, VCU_INV_Speed_Mode_Enable, 0
000AEEB9, VCU_INV_Torque_Limit_Command, -1000.0
000AEEB9, VCU_INV_Torque_Command, -420
000AEEB9, VCU_INV_Speed_Command, -420
000AEEB9, VCU_INV_Direction_Command, CW
000AEEB9, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEEB9, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEEB9, VCU_INV_Speed_Mode_Enable, 1
000AEEB9, VCU_INV_Torque_Limit_Command, -1000.0
000AEEB9, VCU_INV_Torque_Command, -414
000AEEB9, VCU_INV_Speed_Command, -414
000AEEB9, VCU_INV_Direction_Command, CW
000AEEB9, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AEEB9, VCU_INV_Inverter_Discharge, Discharge Disable
000AEEB9, VCU_INV_Speed_Mode_Enable, 0
000AEEB9, VCU_INV_Torque_Limit_Command, -1000.0
000AEFA6, VCU_INV_Torque_Command, -408
000AEFA6, VCU_INV_Speed_Command, -408
000AEFA6, VCU_INV_Direction_Command, CW
000AEFA6, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEFA6, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEFA6, VCU_INV_Speed_Mode_Enable, 1
000AEFA6, VCU_INV_Torque_Limit_Command, -1000.0
000AEFA6, VCU_INV_Torque_Command, -402
000AEFA6, VCU_INV_Speed_Command, -402
000AEFA6, VCU_INV_Direction_Command, CW
000AEFA6, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AEFA6, VCU_INV_Inverter_Discharge, Discharge Disable
000AEFA6, VCU_INV_Speed_Mode_Enable, 0
000AEFA6, VCU_INV_Torque_Limit_Command, -1000.0
000AEFA6, VCU_INV_Torque_Command, -397
000AEFA6, VCU_INV_Speed_Command, -397
000AEFA6, VCU_INV_Direction_Command, CW
000AEFA6, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEFA6, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEFA6, VCU_INV_Speed_Mode_Enable, 1
000AEFA6, VCU_INV_Torque_Limit_Command, -1000.0
000AEFA6, VCU_INV_Torque_Command, -391
000AEFA6, VCU_INV_Speed_Command, -391
000AEFA6, VCU_INV_Direction_Command, CW
000AEFA6, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AEFA6, VCU_INV_Inverter_Discharge, Discharge Disable
000AEFA6, VCU_INV_Speed_Mode_Enable, 0
000AEFA6, VCU_INV_Torque_Limit_Command, -1000.0
000AEFA6, VCU_INV_Torque_Command, -385
000AEFA6, VCU_INV_Speed_Command, -385
000AEFA6, VCU_INV_Direction_Command, CW
000AEFA6, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEFA6, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEFA6, VCU_INV_Speed_Mode_Enable, 1
000AEFA6, VCU_INV_Torque_Limit_Command, -1000.0
000AEFA6, VCU_INV_Torque_Command, -379
000AEFA6, VCU_INV_Speed_Command, -379
000AEFA6, VCU_INV_Direction_Command, CW
000AEFA6, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AEFA6, VCU_INV_Inverter_Discharge, Discharge Disable
000AEFA6, VCU_INV_Speed_Mode_Enable, 0
000AEFA6, VCU_INV_Torque_Limit_Command, -1000.0
000AEFA7, VCU_INV_Torque_Command, -373
000AEFA7, VCU_INV_Speed_Command, -373
000AEFA7, VCU_INV_Direction_Command, CW
000AEFA7, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEFA7, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEFA7, VCU_INV_Speed_Mode_Enable, 1
000AEFA7, VCU_INV_Torque_Limit_Command, -1000.0
000AEFA7, VCU_INV_Torque_Command, -368
000AEFA7, VCU_INV_Speed_Command, -368
000AEFA7, VCU_INV_Direction_Command, CW
000AEFA7, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AEFA7, VCU_INV_Inverter_Discharge, Discharge Disable
000AEFA7, VCU_INV_Speed_Mode_Enable, 0
000AEFA7, VCU_INV_Torque_Limit_Command, -1000.0
000AEFA7, VCU_INV_Torque_Command, -362
000AEFA7, VCU_INV_Speed_Command, -362
000AEFA7, VCU_INV_Direction_Command, CW
000AEFA7, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEFA7, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEFA7, VCU_INV_Speed_Mode_Enable, 1
000AEFA7, VCU_INV_Torque_Limit_Command, -1000.0
000AEFA7, VCU_INV_Torque_Command, -356
000AEFA7, VCU_INV_Speed_Command, -356
000AEFA7, VCU_INV_Direction_Command, CW
000AEFA7, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AEFA7, VCU_INV_Inverter_Discharge, Discharge Disable
000AEFA7, VCU_INV_Speed_Mode_Enable, 0
000AEFA7, VCU_INV_Torque_Limit_Command, -1000.0
000AEFA7, VCU_INV_Torque_Command, -350
000AEFA7, VCU_INV_Speed_Command, -350
000AEFA7, VCU_INV_Direction_Command, CW
000AEFA7, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEFA7, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEFA7, VCU_INV_Speed_Mode_Enable, 1
000AEFA7, VCU_INV_Torque_Limit_Command, -1000.0
000AEFA7, VCU_INV_Torque_Command, -344
000AEFA7, VCU_INV_Speed_Command, -344
000AEFA7, VCU_INV_Direction_Command, CW
000AEFA7, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AEFA7, VCU_INV_Inverter_Discharge, Discharge Disable
000AEFA7, VCU_INV_Speed_Mode_Enable, 0
000AEFA7, VCU_INV_Torque_Limit_Command, -1000.0
000AEFA7, VCU_INV_Torque_Command, -338
000AEFA7, VCU_INV_Speed_Command, -338
000AEFA7, VCU_INV_Direction_Command, CW
000AEFA7, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEFA7, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEFA7, VCU_INV_Speed_Mode_Enable, 1
000AEFA7, VCU_INV_Torque_Limit_Command, -1000.0
000AEFA7, VCU_INV_Torque_Command, -332
000AEFA7, VCU_INV_Speed_Command, -332
000AEFA7, VCU_INV_Direction_Command, CW
000AEFA7, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AEFA7, VCU_INV_Inverter_Discharge, Discharge Disable
000AEFA7, VCU_INV_Speed_Mode_Enable, 0
000AEFA7, VCU_INV_Torque_Limit_Command, -1000.0
000AEFA7, VCU_INV_Torque_Command, -326
000AEFA7, VCU_INV_Speed_Command, -326
000AEFA7, VCU_INV_Direction_Command, CW
000AEFA7, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEFA7, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEFA7, VCU_INV_Speed_Mode_Enable, 1
000AEFA7, VCU_INV_Torque_Limit_Command, -1000.0
000AEFA7, VCU_INV_Torque_Command, -320
000AEFA7, VCU_INV_Speed_Command, -320
000AEFA7, VCU_INV_Direction_Command, CW
000AEFA7, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AEFA7, VCU_INV_Inverter_Discharge, Discharge Disable
000AEFA7, VCU_INV_Speed_Mode_Enable, 0
000AEFA7, VCU_INV_Torque_Limit_Command, -1000.0
000AEFA8, VCU_INV_Torque_Command, -314
000AEFA8, VCU_INV_Speed_Command, -314
000AEFA8, VCU_INV_Direction_Command, CW
000AEFA8, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEFA8, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEFA8, VCU_INV_Speed_Mode_Enable, 1
000AEFA8, VCU_INV_Torque_Limit_Command, -1000.0
000AEFA8, VCU_INV_Torque_Command, -309
000AEFA8, VCU_INV_Speed_Command, -309
000AEFA8, VCU_INV_Direction_Command, CW
000AEFA8, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AEFA8, VCU_INV_Inverter_Discharge, Discharge Disable
000AEFA8, VCU_INV_Speed_Mode_Enable, 0
000AEFA8, VCU_INV_Torque_Limit_Command, -1000.0
000AEFA8, VCU_INV_Torque_Command, -303
000AEFA8, VCU_INV_Speed_Command, -303
000AEFA8, VCU_INV_Direction_Command, CW
000AEFA8, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEFA8, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEFA8, VCU_INV_Speed_Mode_Enable, 1
000AEFA8, VCU_INV_Torque_Limit_Command, -1000.0
000AEFA8, VCU_INV_Torque_Command, -297
000AEFA8, VCU_INV_Speed_Command, -297
000AEFA8, VCU_INV_Direction_Command, CW
000AEFA8, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AEFA8, VCU_INV_Inverter_Discharge, Discharge Disable
000AEFA8, VCU_INV_Speed_Mode_Enable, 0
000AEFA8, VCU_INV_Torque_Limit_Command, -1000.0
000AEFA8, VCU_INV_Torque_Command, -291
000AEFA8, VCU_INV_Speed_Command, -291
000AEFA8, VCU_INV_Direction_Command, CW
000AEFA8, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEFA8, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEFA8, VCU_INV_Speed_Mode_Enable, 1
000AEFA8, VCU_INV_Torque_Limit_Command, -1000.0
000AEFA8, VCU_INV_Torque_Command, -285
000AEFA8, VCU_INV_Speed_Command, -285
000AEFA8, VCU_INV_Direction_Command, CW
000AEFA8, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AEFA8, VCU_INV_Inverter_Discharge, Discharge Disable
000AEFA8, VCU_INV_Speed_Mode_Enable, 0
000AEFA8, VCU_INV_Torque_Limit_Command, -1000.0
000AEFA8, VCU_INV_Torque_Command, -278
000AEFA8, VCU_INV_Speed_Command, -278
000AEFA8, VCU_INV_Direction_Command, CW
000AEFA8, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEFA8, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEFA8, VCU_INV_Speed_Mode_Enable, 1
000AEFA8, VCU_INV_Torque_Limit_Command, -1000.0
000AEFA8, VCU_INV_Torque_Command, -272
000AEFA8, VCU_INV_Speed_Command, -272
000AEFA8, VCU_INV_Direction_Command, CW
000AEFA8, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AEFA8, VCU_INV_Inverter_Discharge, Discharge Disable
000AEFA8, VCU_INV_Speed_Mode_Enable, 0
000AEFA8, VCU_INV_Torque_Limit_Command, -1000.0
000AEFA8, VCU_INV_Torque_Command, -266
000AEFA8, VCU_INV_Speed_Command, -266
000AEFA8, VCU_INV_Direction_Command, CW
000AEFA8, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEFA8, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEFA8, VCU_INV_Speed_Mode_Enable, 1
000AEFA8, VCU_INV_Torque_Limit_Command, -1000.0
000AEFA9, VCU_INV_Torque_Command, -260
000AEFA9, VCU_INV_Speed_Command, -260
000AEFA9, VCU_INV_Direction_Command, CW
000AEFA9, VCU_INV_Inverter_Enable, Turn the inverter OFF
000AEFA9, VCU_INV_Inverter_Discharge, Discharge Disable
000AEFA9, VCU_INV_Speed_Mode_Enable, 0
000AEFA9, VCU_INV_Torque_Limit_Command, -1000.0
000AEFA9, VCU_INV_Torque_Command, -254
000AEFA9, VCU_INV_Speed_Command, -254
000AEFA9, VCU_INV_Direction_Command, CW
000AEFA9, VCU_INV_Inverter_Enable, Turn the Inverter ON
000AEFA9, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000AEFA9, VCU_INV_Speed_Mode_Enable, 1
000AEFA9, VCU_INV_Torque_Limit_Command, -1000.0
000AEFA9, VCU_INV_Torque_Command, -248
000AEFA9, VCU_INV_Speed_Command, -248
